V1,ID,Task,Q1Gender,Age,Distance,Trips,Q13CurrentThreatToSelf,Q14FutureThreatToSelf,Q15ThreatToEnvironment,BP,Charity,Consequentiality,Experts,Education,Employment,Survey,Price_B,Performance_B,Emission_B,Performance_A,Emission_A,Price_A,Choice,Income,Order,Task.1,Consequentiality.1,Experts.1,Q6ResearchResponse,Q6Bid,Q7Bid,Q7Bid2,Q7TreatmentResponse,Q7Response2,Timing,Q12CECertainty,Q6ResearchCertainty,Q7TreatmentCertainty,IncomeDummy,av_A,av_B,Bid_Alt,ExpertsDummy,ExpertsGroup,Weights,Q5Knowledge,Order.1
2383,596,3,1,63,50,0,3,4,4,0,0,2,4,3,2,8,5,10,90,0,0,0,2,2250,0,3,2,4,2,5,60,120,2,0,518,2,2,1,1,1,1,0,1,2,1.10214896990962,2,0
2384,596,4,1,63,50,0,3,4,4,0,0,2,4,3,2,8,5,5,10,0,0,0,1,2250,0,4,2,4,2,5,60,120,2,0,518,2,2,1,1,1,1,0,1,2,1.10214896990962,2,0
2385,597,1,0,21.5,50,1,3,3,4,0,0,1,3,3,6,10,5,5,10,0,0,0,1,1750,0,1,1,3,1,60,5,10,2,1,705,2,1,1,0,1,1,0,0,1,0.549828952830454,2,0
2386,597,2,0,21.5,50,1,3,3,4,0,0,1,3,3,6,10,0.5,10,10,0,0,0,2,1750,0,2,1,3,1,60,5,10,2,1,705,2,1,1,0,1,1,0,0,1,0.549828952830454,2,0
2387,597,3,0,21.5,50,1,3,3,4,0,0,1,3,3,6,10,5,10,90,0,0,0,2,1750,0,3,1,3,1,60,5,10,2,1,705,2,1,1,0,1,1,0,0,1,0.549828952830454,2,0
2388,597,4,0,21.5,50,1,3,3,4,0,0,1,3,3,6,10,5,5,10,0,0,0,1,1750,0,4,1,3,1,60,5,10,2,1,705,2,1,1,0,1,1,0,0,1,0.549828952830454,2,0
2389,598,1,0,47.5,1,3,5,5,5,2,1,2,5,1,5,10,5,50,40,0,0,0,2,1750,1,1,2,5,2,60,5,10,2,1,310,1,2,2,0,1,1,0,1,2,0.622815637582389,4,1
2390,598,2,0,47.5,1,3,5,5,5,2,1,2,5,1,5,10,0.5,5,40,0,0,0,2,1750,1,2,2,5,2,60,5,10,2,1,310,1,2,2,0,1,1,0,1,2,0.622815637582389,4,1
2391,598,3,0,47.5,1,3,5,5,5,2,1,2,5,1,5,10,2.5,5,90,0,0,0,2,1750,1,3,2,5,2,60,5,10,2,1,310,1,2,2,0,1,1,0,1,2,0.622815637582389,4,1
2392,598,4,0,47.5,1,3,5,5,5,2,1,2,5,1,5,10,2.5,50,10,0,0,0,1,1750,1,4,2,5,2,60,5,10,2,1,310,1,2,2,0,1,1,0,1,2,0.622815637582389,4,1
2393,599,1,1,63,6.5,1,3,3,4,0,0,2,4,2,2,9,5,50,40,0,0,0,1,1250,1,1,2,4,1,60,20,40,2,1,606,2,0,1,0,1,1,0,1,2,1.01548058697684,3,1
2394,599,2,1,63,6.5,1,3,3,4,0,0,2,4,2,2,9,2.5,5,40,0,0,0,1,1250,1,2,2,4,1,60,20,40,2,1,606,2,0,1,0,1,1,0,1,2,1.01548058697684,3,1
2395,599,3,1,63,6.5,1,3,3,4,0,0,2,4,2,2,9,1,5,10,0,0,0,2,1250,1,3,2,4,1,60,20,40,2,1,606,2,0,1,0,1,1,0,1,2,1.01548058697684,3,1
2396,599,4,1,63,6.5,1,3,3,4,0,0,2,4,2,2,9,1,10,40,0,0,0,2,1250,1,4,2,4,1,60,20,40,2,1,606,2,0,1,0,1,1,0,1,2,1.01548058697684,3,1
2397,600,1,0,47.5,35,2,3,3,3,1,0,2,4,1,4,10,1,50,90,0,0,0,1,750,1,1,2,4,1,80,10,5,1,0,298,1,1,1,0,1,1,0,1,2,1.03150292397934,2,1
2398,600,2,0,47.5,35,2,3,3,3,1,0,2,4,1,4,10,0.5,5,40,0,0,0,1,750,1,2,2,4,1,80,10,5,1,0,298,1,1,1,0,1,1,0,1,2,1.03150292397934,2,1
2399,600,3,0,47.5,35,2,3,3,3,1,0,2,4,1,4,10,5,10,90,0,0,0,1,750,1,3,2,4,1,80,10,5,1,0,298,1,1,1,0,1,1,0,1,2,1.03150292397934,2,1
2400,600,4,0,47.5,35,2,3,3,3,1,0,2,4,1,4,10,2.5,50,10,0,0,0,1,750,1,4,2,4,1,80,10,5,1,0,298,1,1,1,0,1,1,0,1,2,1.03150292397934,2,1
2401,601,1,1,63,50,1,4,4,4,2,1,2,4,1,6,7,2.5,10,10,0,0,0,2,1250,1,1,2,4,2,60,20,40,2,1,248,2,2,2,0,1,1,0,1,2,0.821675627085869,1,1
2402,601,2,1,63,50,1,4,4,4,2,1,2,4,1,6,7,0.5,5,40,0,0,0,2,1250,1,2,2,4,2,60,20,40,2,1,248,2,2,2,0,1,1,0,1,2,0.821675627085869,1,1
2403,601,3,1,63,50,1,4,4,4,2,1,2,4,1,6,7,0.5,5,90,0,0,0,2,1250,1,3,2,4,2,60,20,40,2,1,248,2,2,2,0,1,1,0,1,2,0.821675627085869,1,1
2404,601,4,1,63,50,1,4,4,4,2,1,2,4,1,6,7,1,10,40,0,0,0,2,1250,1,4,2,4,2,60,20,40,2,1,248,2,2,2,0,1,1,0,1,2,0.821675627085869,1,1
2405,602,1,0,32.5,50,1,4,4,5,2,0,1,3,4,6,9,5,50,40,0,0,0,1,4500,0,1,1,3,1,80,80,40,1,1,589,2,2,1,1,1,1,0,0,1,0.990428813918457,2,0
2406,602,2,0,32.5,50,1,4,4,5,2,0,1,3,4,6,9,0.5,5,40,0,0,0,2,4500,0,2,1,3,1,80,80,40,1,1,589,2,2,1,1,1,1,0,0,1,0.990428813918457,2,0
2407,602,3,0,32.5,50,1,4,4,5,2,0,1,3,4,6,9,1,5,10,0,0,0,2,4500,0,3,1,3,1,80,80,40,1,1,589,2,2,1,1,1,1,0,0,1,0.990428813918457,2,0
2408,602,4,0,32.5,50,1,4,4,5,2,0,1,3,4,6,9,2.5,50,10,0,0,0,2,4500,0,4,1,3,1,80,80,40,1,1,589,2,2,1,1,1,1,0,0,1,0.990428813918457,2,0
2409,603,1,1,63,6.5,1,3,4,5,2,0,1,4,3,1,4,1,50,90,0,0,0,1,750,1,1,1,4,1,20,60,30,1,0,401,1,1,2,0,1,1,0,1,2,0.65918450653685,3,1
2410,603,2,1,63,6.5,1,3,4,5,2,0,1,4,3,1,4,0.5,5,40,0,0,0,1,750,1,2,1,4,1,20,60,30,1,0,401,1,1,2,0,1,1,0,1,2,0.65918450653685,3,1
2411,603,3,1,63,6.5,1,3,4,5,2,0,1,4,3,1,4,5,10,90,0,0,0,1,750,1,3,1,4,1,20,60,30,1,0,401,1,1,2,0,1,1,0,1,2,0.65918450653685,3,1
2412,603,4,1,63,6.5,1,3,4,5,2,0,1,4,3,1,4,5,5,10,0,0,0,1,750,1,4,1,4,1,20,60,30,1,0,401,1,1,2,0,1,1,0,1,2,0.65918450653685,3,1
2413,604,1,1,63,1,3,3,3,3,1,0,2,3,3,6,10,2.5,10,10,0,0,0,2,3500,1,1,2,3,1,20,10,20,2,0,487,1,1,1,1,1,1,0,0,1,1.23104233608038,3,1
2414,604,2,1,63,1,3,3,3,3,1,0,2,3,3,6,10,2.5,5,40,0,0,0,2,3500,1,2,2,3,1,20,10,20,2,0,487,1,1,1,1,1,1,0,0,1,1.23104233608038,3,1
2415,604,3,1,63,1,3,3,3,3,1,0,2,3,3,6,10,5,10,90,0,0,0,2,3500,1,3,2,3,1,20,10,20,2,0,487,1,1,1,1,1,1,0,0,1,1.23104233608038,3,1
2416,604,4,1,63,1,3,3,3,3,1,0,2,3,3,6,10,1,10,40,0,0,0,2,3500,1,4,2,3,1,20,10,20,2,0,487,1,1,1,1,1,1,0,0,1,1.23104233608038,3,1
2417,605,1,1,21.5,1,0,3,3,3,0,2,2,2,0,3,2,1,50,90,0,0,0,2,3500,0,1,2,2,2,10,90,180,2,0,215,1,1,0,1,1,1,0,0,0,0.0020416757166767,1,0
2418,605,2,1,21.5,1,0,3,3,3,0,2,2,2,0,3,2,2.5,5,40,0,0,0,2,3500,0,2,2,2,2,10,90,180,2,0,215,1,1,0,1,1,1,0,0,0,0.0020416757166767,1,0
2419,605,3,1,21.5,1,0,3,3,3,0,2,2,2,0,3,2,5,10,90,0,0,0,2,3500,0,3,2,2,2,10,90,180,2,0,215,1,1,0,1,1,1,0,0,0,0.0020416757166767,1,0
2420,605,4,1,21.5,1,0,3,3,3,0,2,2,2,0,3,2,1,10,40,0,0,0,2,3500,0,4,2,2,2,10,90,180,2,0,215,1,1,0,1,1,1,0,0,0,0.0020416757166767,1,0
2421,606,1,0,32.5,1,3,5,5,5,1,0,2,5,3,6,10,2.5,10,10,0,0,0,2,2250,1,1,2,5,2,80,100,200,2,0,335,1,1,1,1,1,1,0,1,2,0.828784474146135,4,1
2422,606,2,0,32.5,1,3,5,5,5,1,0,2,5,3,6,10,0.5,10,10,0,0,0,2,2250,1,2,2,5,2,80,100,200,2,0,335,1,1,1,1,1,1,0,1,2,0.828784474146135,4,1
2423,606,3,0,32.5,1,3,5,5,5,1,0,2,5,3,6,10,1,5,10,0,0,0,2,2250,1,3,2,5,2,80,100,200,2,0,335,1,1,1,1,1,1,0,1,2,0.828784474146135,4,1
2424,606,4,0,32.5,1,3,5,5,5,1,0,2,5,3,6,10,0.5,50,10,0,0,0,2,2250,1,4,2,5,2,80,100,200,2,0,335,1,1,1,1,1,1,0,1,2,0.828784474146135,4,1
2425,607,1,1,63,50,1,3,3,5,1,0,1,4,3,6,10,1,50,90,0,0,0,1,1250,1,1,1,4,2,80,5,10,2,1,195,2,2,2,0,1,1,0,1,2,0.727706770973359,4,1
2426,607,2,1,63,50,1,3,3,5,1,0,1,4,3,6,10,2.5,5,40,0,0,0,1,1250,1,2,1,4,2,80,5,10,2,1,195,2,2,2,0,1,1,0,1,2,0.727706770973359,4,1
2427,607,3,1,63,50,1,3,3,5,1,0,1,4,3,6,10,0.5,5,90,0,0,0,2,1250,1,3,1,4,2,80,5,10,2,1,195,2,2,2,0,1,1,0,1,2,0.727706770973359,4,1
2428,607,4,1,63,50,1,3,3,5,1,0,1,4,3,6,10,1,10,40,0,0,0,1,1250,1,4,1,4,2,80,5,10,2,1,195,2,2,2,0,1,1,0,1,2,0.727706770973359,4,1
2429,608,1,0,32.5,15.5,3,4,4,5,1,0,0,4,1,4,10,2.5,10,10,0,0,0,1,2250,1,1,0,4,1,90,80,40,1,0,302,1,1,1,1,1,1,0,1,2,1.15666412450538,3,1
2430,608,2,0,32.5,15.5,3,4,4,5,1,0,0,4,1,4,10,2.5,5,40,0,0,0,1,2250,1,2,0,4,1,90,80,40,1,0,302,1,1,1,1,1,1,0,1,2,1.15666412450538,3,1
2431,608,3,0,32.5,15.5,3,4,4,5,1,0,0,4,1,4,10,1,5,10,0,0,0,1,2250,1,3,0,4,1,90,80,40,1,0,302,1,1,1,1,1,1,0,1,2,1.15666412450538,3,1
2432,608,4,0,32.5,15.5,3,4,4,5,1,0,0,4,1,4,10,2.5,50,10,0,0,0,1,2250,1,4,0,4,1,90,80,40,1,0,302,1,1,1,1,1,1,0,1,2,1.15666412450538,3,1
2433,609,1,0,32.5,50,1,2,3,5,1,1,1,4,3,6,10,5,50,40,0,0,0,1,1250,1,1,1,4,1,60,20,40,2,1,812,1,2,1,0,1,1,0,1,2,1.00233371021141,2,1
2434,609,2,0,32.5,50,1,2,3,5,1,1,1,4,3,6,10,2.5,5,40,0,0,0,2,1250,1,2,1,4,1,60,20,40,2,1,812,1,2,1,0,1,1,0,1,2,1.00233371021141,2,1
2435,609,3,0,32.5,50,1,2,3,5,1,1,1,4,3,6,10,1,5,10,0,0,0,2,1250,1,3,1,4,1,60,20,40,2,1,812,1,2,1,0,1,1,0,1,2,1.00233371021141,2,1
2436,609,4,0,32.5,50,1,2,3,5,1,1,1,4,3,6,10,1,10,40,0,0,0,2,1250,1,4,1,4,1,60,20,40,2,1,812,1,2,1,0,1,1,0,1,2,1.00233371021141,2,1
2437,610,1,1,63,35,2,3,3,4,1,1,2,4,4,2,10,1,50,90,0,0,0,1,2250,1,1,2,4,1,100,10,20,2,1,793,2,1,1,1,1,1,0,1,2,0.809650569591656,3,1
2438,610,2,1,63,35,2,3,3,4,1,1,2,4,4,2,10,0.5,5,40,0,0,0,1,2250,1,2,2,4,1,100,10,20,2,1,793,2,1,1,1,1,1,0,1,2,0.809650569591656,3,1
2439,610,3,1,63,35,2,3,3,4,1,1,2,4,4,2,10,1,5,10,0,0,0,1,2250,1,3,2,4,1,100,10,20,2,1,793,2,1,1,1,1,1,0,1,2,0.809650569591656,3,1
2440,610,4,1,63,35,2,3,3,4,1,1,2,4,4,2,10,5,5,10,0,0,0,1,2250,1,4,2,4,1,100,10,20,2,1,793,2,1,1,1,1,1,0,1,2,0.809650569591656,3,1
2441,611,1,1,47.5,35,2,4,5,5,2,0,1,4,3,6,10,5,50,40,0,0,0,2,3500,0,1,1,4,2,5,80,160,2,1,248,2,2,2,1,1,1,0,1,2,0.786413053837548,4,0
2442,611,2,1,47.5,35,2,4,5,5,2,0,1,4,3,6,10,2.5,5,10,0,0,0,2,3500,0,2,1,4,2,5,80,160,2,1,248,2,2,2,1,1,1,0,1,2,0.786413053837548,4,0
2443,611,3,1,47.5,35,2,4,5,5,2,0,1,4,3,6,10,2.5,5,90,0,0,0,2,3500,0,3,1,4,2,5,80,160,2,1,248,2,2,2,1,1,1,0,1,2,0.786413053837548,4,0
2444,611,4,1,47.5,35,2,4,5,5,2,0,1,4,3,6,10,2.5,50,10,0,0,0,2,3500,0,4,1,4,2,5,80,160,2,1,248,2,2,2,1,1,1,0,1,2,0.786413053837548,4,0
2445,612,1,0,32.5,15.5,3,5,5,5,2,1,1,5,3,0,10,1,50,90,0,0,0,1,2250,1,1,1,5,2,40,5,10,2,1,182,2,2,2,1,1,1,0,1,2,0.7040006392705,4,1
2446,612,2,0,32.5,15.5,3,5,5,5,2,1,1,5,3,0,10,2.5,5,40,0,0,0,1,2250,1,2,1,5,2,40,5,10,2,1,182,2,2,2,1,1,1,0,1,2,0.7040006392705,4,1
2447,612,3,0,32.5,15.5,3,5,5,5,2,1,1,5,3,0,10,5,10,90,0,0,0,2,2250,1,3,1,5,2,40,5,10,2,1,182,2,2,2,1,1,1,0,1,2,0.7040006392705,4,1
2448,612,4,0,32.5,15.5,3,5,5,5,2,1,1,5,3,0,10,1,10,40,0,0,0,1,2250,1,4,1,5,2,40,5,10,2,1,182,2,2,2,1,1,1,0,1,2,0.7040006392705,4,1
2449,613,1,0,63,50,1,5,5,5,1,1,2,4,4,2,8,5,50,40,0,0,0,2,1750,1,1,2,4,2,40,60,30,1,1,362,1,2,1,0,1,1,0,1,2,0.875907566374232,2,1
2450,613,2,0,63,50,1,5,5,5,1,1,2,4,4,2,8,0.5,5,40,0,0,0,2,1750,1,2,2,4,2,40,60,30,1,1,362,1,2,1,0,1,1,0,1,2,0.875907566374232,2,1
2451,613,3,0,63,50,1,5,5,5,1,1,2,4,4,2,8,1,5,10,0,0,0,2,1750,1,3,2,4,2,40,60,30,1,1,362,1,2,1,0,1,1,0,1,2,0.875907566374232,2,1
2452,613,4,0,63,50,1,5,5,5,1,1,2,4,4,2,8,1,10,40,0,0,0,2,1750,1,4,2,4,2,40,60,30,1,1,362,1,2,1,0,1,1,0,1,2,0.875907566374232,2,1
2453,614,1,0,63,15.5,2,4,4,5,0,0,2,5,3,2,9,1,50,90,0,0,0,2,750,1,1,2,5,2,20,80,160,2,0,821,2,2,0,0,1,1,0,1,2,2.83023353403741,3,1
2454,614,2,0,63,15.5,2,4,4,5,0,0,2,5,3,2,9,2.5,5,40,0,0,0,2,750,1,2,2,5,2,20,80,160,2,0,821,2,2,0,0,1,1,0,1,2,2.83023353403741,3,1
2455,614,3,0,63,15.5,2,4,4,5,0,0,2,5,3,2,9,5,10,90,0,0,0,2,750,1,3,2,5,2,20,80,160,2,0,821,2,2,0,0,1,1,0,1,2,2.83023353403741,3,1
2456,614,4,0,63,15.5,2,4,4,5,0,0,2,5,3,2,9,1,10,40,0,0,0,2,750,1,4,2,5,2,20,80,160,2,0,821,2,2,0,0,1,1,0,1,2,2.83023353403741,3,1
2457,615,1,0,47.5,15.5,1,3,3,3,1,0,1,3,2,2,5,2.5,10,10,0,0,0,1,2750,1,1,1,3,1,20,80,40,1,0,315,1,0,1,1,1,1,0,0,1,0.849612958914226,2,1
2458,615,2,0,47.5,15.5,1,3,3,3,1,0,1,3,2,2,5,2.5,5,10,0,0,0,1,2750,1,2,1,3,1,20,80,40,1,0,315,1,0,1,1,1,1,0,0,1,0.849612958914226,2,1
2459,615,3,0,47.5,15.5,1,3,3,3,1,0,1,3,2,2,5,2.5,5,90,0,0,0,1,2750,1,3,1,3,1,20,80,40,1,0,315,1,0,1,1,1,1,0,0,1,0.849612958914226,2,1
2460,615,4,0,47.5,15.5,1,3,3,3,1,0,1,3,2,2,5,2.5,50,10,0,0,0,1,2750,1,4,1,3,1,20,80,40,1,0,315,1,0,1,1,1,1,0,0,1,0.849612958914226,2,1
2461,616,1,0,32.5,6.5,3,3,4,3,1,0,1,4,2,4,9,1,50,90,0,0,0,2,750,0,1,1,4,2,90,80,160,2,0,135,1,1,1,0,1,1,0,1,2,1.1528904522793,3,0
2462,616,2,0,32.5,6.5,3,3,4,3,1,0,1,4,2,4,9,2.5,5,40,0,0,0,2,750,0,2,1,4,2,90,80,160,2,0,135,1,1,1,0,1,1,0,1,2,1.1528904522793,3,0
2463,616,3,0,32.5,6.5,3,3,4,3,1,0,1,4,2,4,9,5,10,90,0,0,0,1,750,0,3,1,4,2,90,80,160,2,0,135,1,1,1,0,1,1,0,1,2,1.1528904522793,3,0
2464,616,4,0,32.5,6.5,3,3,4,3,1,0,1,4,2,4,9,1,10,40,0,0,0,2,750,0,4,1,4,2,90,80,160,2,0,135,1,1,1,0,1,1,0,1,2,1.1528904522793,3,0
2465,617,1,0,63,6.5,3,4,4,5,1,1,1,3,1,6,10,2.5,10,10,0,0,0,2,2750,1,1,1,3,1,100,90,45,1,1,433,1,1,2,1,1,1,0,0,1,1.1199725690644,3,1
2466,617,2,0,63,6.5,3,4,4,5,1,1,1,3,1,6,10,0.5,5,40,0,0,0,2,2750,1,2,1,3,1,100,90,45,1,1,433,1,1,2,1,1,1,0,0,1,1.1199725690644,3,1
2467,617,3,0,63,6.5,3,4,4,5,1,1,1,3,1,6,10,5,10,90,0,0,0,1,2750,1,3,1,3,1,100,90,45,1,1,433,1,1,2,1,1,1,0,0,1,1.1199725690644,3,1
2468,617,4,0,63,6.5,3,4,4,5,1,1,1,3,1,6,10,2.5,50,10,0,0,0,2,2750,1,4,1,3,1,100,90,45,1,1,433,1,1,2,1,1,1,0,0,1,1.1199725690644,3,1
2469,618,1,0,32.5,6.5,3,5,5,5,0,0,2,5,3,6,8,2.5,10,10,0,0,0,2,2750,1,1,2,5,1,100,40,80,2,1,915,2,2,2,1,1,1,0,1,2,1.13681642200164,4,1
2470,618,2,0,32.5,6.5,3,5,5,5,0,0,2,5,3,6,8,2.5,5,10,0,0,0,2,2750,1,2,2,5,1,100,40,80,2,1,915,2,2,2,1,1,1,0,1,2,1.13681642200164,4,1
2471,618,3,0,32.5,6.5,3,5,5,5,0,0,2,5,3,6,8,2.5,5,90,0,0,0,2,2750,1,3,2,5,1,100,40,80,2,1,915,2,2,2,1,1,1,0,1,2,1.13681642200164,4,1
2472,618,4,0,32.5,6.5,3,5,5,5,0,0,2,5,3,6,8,5,5,10,0,0,0,2,2750,1,4,2,5,1,100,40,80,2,1,915,2,2,2,1,1,1,0,1,2,1.13681642200164,4,1
2473,619,1,0,63,6.5,1,5,5,5,2,1,2,4,2,1,10,1,50,90,0,0,0,2,250,1,1,2,4,1,100,60,30,1,1,471,2,0,1,0,1,1,0,1,2,0.772008115048179,3,1
2474,619,2,0,63,6.5,1,5,5,5,2,1,2,4,2,1,10,0.5,10,10,0,0,0,2,250,1,2,2,4,1,100,60,30,1,1,471,2,0,1,0,1,1,0,1,2,0.772008115048179,3,1
2475,619,3,0,63,6.5,1,5,5,5,2,1,2,4,2,1,10,0.5,5,90,0,0,0,2,250,1,3,2,4,1,100,60,30,1,1,471,2,0,1,0,1,1,0,1,2,0.772008115048179,3,1
2476,619,4,0,63,6.5,1,5,5,5,2,1,2,4,2,1,10,1,10,40,0,0,0,2,250,1,4,2,4,1,100,60,30,1,1,471,2,0,1,0,1,1,0,1,2,0.772008115048179,3,1
2477,620,1,1,63,50,0,5,5,5,0,1,2,4,4,6,10,5,5,10,0,0,0,1,1750,1,1,2,4,2,40,40,80,2,0,648,2,2,2,0,1,1,0,1,2,0.922986947256268,3,1
2478,620,2,1,63,50,0,5,5,5,0,1,2,4,4,6,10,0.5,5,40,0,0,0,2,1750,1,2,2,4,2,40,40,80,2,0,648,2,2,2,0,1,1,0,1,2,0.922986947256268,3,1
2479,620,3,1,63,50,0,5,5,5,0,1,2,4,4,6,10,5,10,90,0,0,0,2,1750,1,3,2,4,2,40,40,80,2,0,648,2,2,2,0,1,1,0,1,2,0.922986947256268,3,1
2480,620,4,1,63,50,0,5,5,5,0,1,2,4,4,6,10,0.5,50,10,0,0,0,2,1750,1,4,2,4,2,40,40,80,2,0,648,2,2,2,0,1,1,0,1,2,0.922986947256268,3,1
2481,621,1,0,32.5,50,1,3,3,3,1,0,2,3,2,6,10,1,50,90,0,0,0,1,1750,1,1,2,3,1,60,20,40,2,0,767,2,1,2,0,1,1,0,0,1,0.806742814431255,2,1
2482,621,2,0,32.5,50,1,3,3,3,1,0,2,3,2,6,10,0.5,5,40,0,0,0,2,1750,1,2,2,3,1,60,20,40,2,0,767,2,1,2,0,1,1,0,0,1,0.806742814431255,2,1
2483,621,3,0,32.5,50,1,3,3,3,1,0,2,3,2,6,10,0.5,5,90,0,0,0,2,1750,1,3,2,3,1,60,20,40,2,0,767,2,1,2,0,1,1,0,0,1,0.806742814431255,2,1
2484,621,4,0,32.5,50,1,3,3,3,1,0,2,3,2,6,10,0.5,50,10,0,0,0,1,1750,1,4,2,3,1,60,20,40,2,0,767,2,1,2,0,1,1,0,0,1,0.806742814431255,2,1
2485,622,1,0,63,6.5,3,3,4,5,0,0,2,3,1,2,8,1,50,90,0,0,0,2,750,0,1,2,3,1,40,100,200,2,0,513,1,1,1,0,1,1,0,0,1,0.658475978655862,3,0
2486,622,2,0,63,6.5,3,3,4,5,0,0,2,3,1,2,8,0.5,5,40,0,0,0,2,750,0,2,2,3,1,40,100,200,2,0,513,1,1,1,0,1,1,0,0,1,0.658475978655862,3,0
2487,622,3,0,63,6.5,3,3,4,5,0,0,2,3,1,2,8,5,10,90,0,0,0,1,750,0,3,2,3,1,40,100,200,2,0,513,1,1,1,0,1,1,0,0,1,0.658475978655862,3,0
2488,622,4,0,63,6.5,3,3,4,5,0,0,2,3,1,2,8,2.5,50,10,0,0,0,1,750,0,4,2,3,1,40,100,200,2,0,513,1,1,1,0,1,1,0,0,1,0.658475978655862,3,0
2489,623,1,0,32.5,50,1,4,4,4,1,0,1,3,3,6,8,2.5,10,10,0,0,0,1,2250,0,1,1,3,1,80,100,200,2,0,197,1,1,1,1,1,1,0,0,1,1.03903428414755,3,0
2490,623,2,0,32.5,50,1,4,4,4,1,0,1,3,3,6,8,2.5,5,40,0,0,0,2,2250,0,2,1,3,1,80,100,200,2,0,197,1,1,1,1,1,1,0,0,1,1.03903428414755,3,0
2491,623,3,0,32.5,50,1,4,4,4,1,0,1,3,3,6,8,1,5,10,0,0,0,2,2250,0,3,1,3,1,80,100,200,2,0,197,1,1,1,1,1,1,0,0,1,1.03903428414755,3,0
2492,623,4,0,32.5,50,1,4,4,4,1,0,1,3,3,6,8,1,10,40,0,0,0,2,2250,0,4,1,3,1,80,100,200,2,0,197,1,1,1,1,1,1,0,0,1,1.03903428414755,3,0
2493,624,1,0,63,50,1,4,4,4,1,1,2,3,2,4,9,1,50,90,0,0,0,2,1750,1,1,2,3,2,40,20,40,2,1,266,1,1,2,0,1,1,0,0,1,1.52577900504223,4,1
2494,624,2,0,63,50,1,4,4,4,1,1,2,3,2,4,9,0.5,5,40,0,0,0,2,1750,1,2,2,3,2,40,20,40,2,1,266,1,1,2,0,1,1,0,0,1,1.52577900504223,4,1
2495,624,3,0,63,50,1,4,4,4,1,1,2,3,2,4,9,1,5,10,0,0,0,2,1750,1,3,2,3,2,40,20,40,2,1,266,1,1,2,0,1,1,0,0,1,1.52577900504223,4,1
2496,624,4,0,63,50,1,4,4,4,1,1,2,3,2,4,9,1,10,40,0,0,0,2,1750,1,4,2,3,2,40,20,40,2,1,266,1,1,2,0,1,1,0,0,1,1.52577900504223,4,1
2497,625,1,1,47.5,50,1,4,4,4,0,0,2,3,3,6,7,5,5,10,0,0,0,2,4500,0,1,2,3,1,60,5,10,2,1,438,2,1,2,1,1,1,0,0,1,0.484351105978535,1,0
2498,625,2,1,47.5,50,1,4,4,4,0,0,2,3,3,6,7,0.5,5,40,0,0,0,2,4500,0,2,2,3,1,60,5,10,2,1,438,2,1,2,1,1,1,0,0,1,0.484351105978535,1,0
2499,625,3,1,47.5,50,1,4,4,4,0,0,2,3,3,6,7,1,5,10,0,0,0,2,4500,0,3,2,3,1,60,5,10,2,1,438,2,1,2,1,1,1,0,0,1,0.484351105978535,1,0
2500,625,4,1,47.5,50,1,4,4,4,0,0,2,3,3,6,7,0.5,50,10,0,0,0,2,4500,0,4,2,3,1,60,5,10,2,1,438,2,1,2,1,1,1,0,0,1,0.484351105978535,1,0
2501,626,1,0,47.5,15.5,3,4,4,5,1,1,0,5,4,6,10,2.5,10,10,0,0,0,1,3500,1,1,0,5,2,90,90,180,2,1,200,2,2,2,1,1,1,0,1,2,0.913033082415806,4,1
2502,626,2,0,47.5,15.5,3,4,4,5,1,1,0,5,4,6,10,2.5,5,40,0,0,0,2,3500,1,2,0,5,2,90,90,180,2,1,200,2,2,2,1,1,1,0,1,2,0.913033082415806,4,1
2503,626,3,0,47.5,15.5,3,4,4,5,1,1,0,5,4,6,10,5,10,90,0,0,0,2,3500,1,3,0,5,2,90,90,180,2,1,200,2,2,2,1,1,1,0,1,2,0.913033082415806,4,1
2504,626,4,0,47.5,15.5,3,4,4,5,1,1,0,5,4,6,10,5,5,10,0,0,0,2,3500,1,4,0,5,2,90,90,180,2,1,200,2,2,2,1,1,1,0,1,2,0.913033082415806,4,1
2505,627,1,1,47.5,50,3,3,4,5,1,0,2,5,2,6,10,1,50,90,0,0,0,2,4500,0,1,2,5,2,90,5,10,2,1,316,2,2,2,1,1,1,0,1,2,0.847004908162067,3,0
2506,627,2,1,47.5,50,3,3,4,5,1,0,2,5,2,6,10,2.5,5,10,0,0,0,2,4500,0,2,2,5,2,90,5,10,2,1,316,2,2,2,1,1,1,0,1,2,0.847004908162067,3,0
2507,627,3,1,47.5,50,3,3,4,5,1,0,2,5,2,6,10,0.5,5,90,0,0,0,2,4500,0,3,2,5,2,90,5,10,2,1,316,2,2,2,1,1,1,0,1,2,0.847004908162067,3,0
2508,627,4,1,47.5,50,3,3,4,5,1,0,2,5,2,6,10,1,10,40,0,0,0,2,4500,0,4,2,5,2,90,5,10,2,1,316,2,2,2,1,1,1,0,1,2,0.847004908162067,3,0
2509,628,1,1,63,50,2,2,3,2,1,0,2,4,4,6,8,1,50,90,0,0,0,2,3500,0,1,2,4,2,20,80,160,2,0,176,2,1,1,1,1,1,0,1,2,0.97535718576495,3,0
2510,628,2,1,63,50,2,2,3,2,1,0,2,4,4,6,8,2.5,5,40,0,0,0,2,3500,0,2,2,4,2,20,80,160,2,0,176,2,1,1,1,1,1,0,1,2,0.97535718576495,3,0
