"","X","ID","Timing","Order","Q1Gender","Q2Age","Q3Distance","Q4Trips","Q5Knowledge","Q6Bid","Q7Bid","Q6ResearchResponse","Q6ResearchCertainty","Q7TreatmentResponse","Q7TreatmentCertainty","Q7Bid2Upper","Q7Bid2Lower","Q7TreatmentUpperResponse","Q7TreatmentLowerResponse","Q8DominatedTest","Q9Block","Q9Performance","Q9Emission","Q9Price","Q10Block","Q10Performance","Q10Emission","Q10Price","Q11Block","Q11Performance","Q11Emission","Q11Price","Q12Block","Q12Performance","Q12Emission","Q12Price","Q9Choice","Q10Choice","Q11Choice","Q12Choice","Q12CECertainty","Q13CurrentThreatToSelf","Q14FutureThreatToSelf","Q15ThreatToEnvironment","Q16BP","Q17_Firms","Q17_Cons","Q17_Gov","Q17_LA","Q17_Other","Q18Charity","Q19Knowledge","Q20Consequentiality","Q21Experts","Q22Education","Q23Employment","Q24RonaImpact","Q24AIncome","Q25Understanding","Q7Bid2","Q7Response2","IncomeDummy","Q1WTP","Q2WTP","Q1WTPLower","Q2WTPLower","Q1WTPUpper","Q2WTPUpper","Q1LV","Q2LV","LVQuantilesQ1","LVQuantilesQ2"
"559",559,559,606,0,1,47.5,50,1,1,90,40,0,2,0,2,NA,3,NA,1,1,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,1,1,1,1,2,3,3,4,1,1,0,1,0,0,0,2,2,3,1,2,0,1750,7,20,1,0,38.8159370611098,67.7536257066877,-3495.42262491557,-79.8444292126127,5048.74187716622,4868.48122874917,1.57470244333751,0.993634211894965,2,2
"560",560,560,393,1,0,47.5,50,0,2,40,20,1,0,1,2,8,NA,0,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,4,4,5,1,1,0,0,0,0,0,2,2,4,1,6,1,2750,10,40,0,1,43.5820153507938,76.0099043379435,-4011.07884239419,-86.0985496424391,4188.71878278178,4822.99963009047,3.18221677223624,2.8882484401976,5,5
"561",561,561,416,1,0,47.5,50,1,2,5,90,1,1,0,2,NA,8,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,0,0,2,4,4,4,1,1,1,1,1,0,0,2,1,4,2,4,1,1250,9,45,0,0,49.6454465244449,82.5972287316198,-1890.71782856904,-52.4094591287912,4154.35320068927,4799.62725778079,2.87003121618759,1.68457545791944,4,3
"562",562,562,478,0,0,63,35,1,3,60,90,0,1,0,1,NA,8,NA,0,0,0,0.5,0.4,5,3,0.05,0.1,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,1,1,1,4,4,5,2,1,1,1,0,0,0,3,2,4,1,4,0,250,10,45,0,0,47.9585127265298,80.7563936303611,-2287.63381921758,-129.3797812905,4923.86756720459,4312.22079902874,2.28292704923434,2.0389047834201,3,3
"563",563,563,386,1,0,47.5,50,2,3,100,40,1,1,1,2,10,NA,1,NA,0,1,0.5,0.9,1,3,0.05,0.1,2.5,0,0.05,0.9,2.5,3,0.05,0.1,5,1,1,1,0,2,4,4,5,1,1,1,1,1,0,1,3,2,4,2,6,0,2750,10,80,1,1,42.5531618616124,74.1275362226711,-2277.67618154359,-52.9163826559116,3434.90984642062,4710.09346564956,3.53890411531259,3.05455907562109,5,5
"564",564,564,588,0,1,47.5,6.5,2,3,5,5,1,2,0,0,NA,2,NA,1,0,1,0.5,0.9,1,0,0.1,0.1,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,3,4,4,1,1,0,0,0,0,0,3,2,3,1,6,0,2250,8,2,1,1,38.2896061049123,69.0953925002823,-4435.81791188535,-322.061805009477,1977.48218666575,4355.30107542828,2.49817641889728,0.998977875572708,4,2
"565",565,565,487,0,1,47.5,6.5,1,2,5,90,0,2,0,2,NA,8,NA,0,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,2,0,3,1,4,1,750,9,45,0,0,44.7343047082301,75.9287699123271,-1841.42158050714,-58.3124205408213,4399.88242654478,4741.00746276237,-0.278704234582957,-0.283940226324388,1,1
"566",566,566,506,1,1,47.5,50,3,5,90,40,1,2,1,2,10,NA,1,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,0,2,1,1,5,2,1,1,1,1,0,2,5,2,5,2,6,1,2250,10,80,1,1,45.4575516222047,77.6471903426074,-3664.41904615449,-294.512976370765,3153.9210786377,4246.09397116536,2.91610245251516,2.12959149889891,4,3
"567",567,567,429,0,1,47.5,15.5,1,3,60,90,0,2,0,2,NA,8,NA,1,0,2,0.05,0.1,5,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,1,1,2,1,2,4,0,1,1,1,0,0,0,3,2,3,3,4,0,4500,6,45,1,1,45.2459726307053,75.6720696637159,-3216.05384792244,-54.9917288570859,3529.93215588399,4429.92213300913,0.552547140796739,0.543303014320124,1,1
"568",568,568,537,1,0,47.5,50,1,2,60,5,0,1,1,2,0,NA,1,NA,0,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,1,3,3,3,0,1,1,1,1,0,0,2,2,3,1,1,0,750,8,10,1,0,38.5488184061792,69.5244864190209,-2589.68709630635,-41.2778699339937,2995.52372278087,4596.68023171159,1.19261574390436,1.86258212754337,2,3
"569",569,569,630,1,1,47.5,50,2,2,40,20,0,2,1,2,8,NA,0,NA,1,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,4,5,5,0,1,0,1,0,0,1,4,2,4,2,4,1,750,10,40,0,0,46.7727872260232,78.766518085706,-2059.71022622021,-36.8265769094104,4374.73496692272,5360.48989785256,1.93247975890968,3.34822408064366,3,5
"570",570,570,761,1,0,63,35,1,3,100,10,1,2,1,2,6,NA,1,NA,1,1,0.5,0.9,1,3,0.05,0.1,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,1,1,1,2,3,3,3,0,1,1,1,1,0,0,3,2,3,3,5,1,2750,10,20,1,1,34.7547471424928,64.1737290498673,-2333.78262834646,-41.312347291642,2621.55159889722,4631.80516600779,3.22972818169239,2.0422299016477,5,3
"571",571,571,516,0,0,47.5,15.5,2,4,60,80,1,1,1,1,4,NA,0,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,0,1,0,1,5,4,5,1,1,1,1,1,0,1,5,2,5,2,5,0,250,10,160,0,0,47.2187233708373,81.1996360323709,-2672.6761132535,-63.7762571823737,2606.77716744415,4834.86971460937,3.96816578495268,3.68412563563828,5,5
"572",572,572,167,0,1,47.5,35,1,2,5,5,0,0,1,1,0,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,1,0,1,1,3,3,1,0,0,0,1,0,0,0,3,0,4,2,1,0,2750,7,10,1,1,35.8553507999505,65.7229614904749,-2473.01399452496,-112.443948277942,3282.01470912583,4387.85670352843,0.703529554724103,1.53741259351655,1,3
"573",573,573,938,1,0,63,6.5,3,2,90,10,0,1,0,2,NA,9,NA,1,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,0,1,1,0,1,3,3,4,0,1,1,0,0,0,0,2,1,4,1,4,1,2750,10,5,1,1,38.1176657130755,69.6420414650615,-5639.0898546367,-1407.85623574459,4164.47784212177,4664.24303004472,1.67695780162365,1.11483241877972,3,2
"574",574,574,377,1,1,21.5,35,2,3,10,5,1,1,1,2,0,NA,1,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,1,1,1,2,2,5,5,0,1,1,1,1,0,0,4,2,5,2,3,1,750,10,10,1,0,41.0769098847552,74.3443333322844,-2747.49210311175,-51.6851687707029,3692.72206924857,5216.72804854061,2.91408831087272,2.71937312144714,4,4
"575",575,575,306,1,0,32.5,6.5,2,3,5,80,1,2,1,2,4,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,1,2,3,4,5,1,1,0,1,0,0,1,2,2,4,2,4,1,5000,10,160,1,1,42.6003155270775,75.1593668766694,-1280.56411416035,-8.0080190062343,2868.41454512733,4174.76692414507,2.98908211532344,2.99942457038376,4,5
"576",576,576,410,1,0,63,50,0,3,60,100,0,2,0,2,NA,10,NA,0,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,1,1,2,1,4,3,0,1,0,1,0,0,0,2,1,2,0,3,2,5000,5,50,0,1,44.751833982065,74.4896687054569,-3315.17405351342,-448.124862866817,5305.5878740453,4802.44311901258,0.72998260923069,0.699844012015924,1,1
"577",577,577,619,0,1,47.5,35,2,4,10,80,1,2,1,0,4,NA,0,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,1,2,3,2,3,1,1,1,0,0,0,0,4,1,4,3,6,0,3500,9,160,0,1,42.7947743873492,74.1758175086971,-2639.30550225784,-52.2915062396706,5186.34130801456,4813.7458591665,2.15535044069831,2.26934422170506,3,3
"578",578,578,920,1,0,47.5,15.5,2,3,80,60,0,1,1,1,2,NA,0,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,0,1,1,1,1,3,4,4,1,1,1,1,1,0,0,3,0,3,2,6,0,1250,8,120,0,0,42.7231100966667,73.6989677304055,-1079.16108906308,-41.5188008822214,3141.10088155631,4477.56374654188,1.8440180815078,2.48804923488199,3,4
"579",579,579,226,1,0,63,50,1,1,40,80,0,0,0,1,NA,7,NA,0,0,1,0.5,0.9,1,3,0.05,0.1,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,0,0,0,1,3,3,3,0,1,0,1,0,0,0,1,1,3,3,6,1,2250,4,40,0,1,35.2332824635912,64.5479444557777,-4751.21222712002,-151.643138152163,5017.25107197931,5165.88392044968,1.10049721719591,0.98804045289106,1,2
"580",580,580,299,0,0,63,6.5,3,3,5,5,1,1,1,1,0,NA,0,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,3,0.05,0.1,5,0,1,1,0,1,3,3,3,0,1,0,1,0,0,2,3,0,3,0,0,2,3500,7,10,0,1,35.3712590989294,63.1529562152451,-3332.96367588453,-29.1441531750648,4690.5332934713,4912.57987874328,2.37804833799522,2.05968461192752,4,3
"581",581,581,499,0,0,63,50,2,3,20,100,1,0,0,1,NA,10,NA,1,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,0,1,1,3,4,4,1,1,1,0,0,0,0,3,1,4,3,2,0,1250,9,50,1,0,42.9381536734968,74.5895543394181,-2136.84758561446,-108.248806858827,4482.07097457272,4536.5675811409,2.81159368415481,1.71513628570312,4,3
"582",582,582,321,0,0,63,50,0,2,80,20,0,2,1,2,8,NA,0,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,0,0,2,3,3,3,1,0,1,0,0,0,0,1,1,4,1,1,0,250,10,40,0,0,43.9385621724101,71.7209589275509,-5356.82706275984,-752.839658933418,5548.50290759171,5133.01411244366,1.58655348789916,2.1008429945953,2,3
"583",583,583,352,1,0,63,50,1,2,90,40,0,2,0,2,NA,3,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,0,0,0,1,2,3,3,4,0,1,1,1,1,0,0,2,1,3,1,4,1,1250,7,20,0,0,38.1391122521619,66.839552353886,-4748.19706073937,-649.196486815266,3704.57763952471,4816.61079453258,1.47788073868076,1.06119193872918,2,2
"584",584,584,664,1,1,47.5,50,3,2,10,5,0,2,0,2,NA,2,NA,0,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,2,2,2,2,0,1,0,0,0,0,0,2,1,2,1,6,0,1750,7,2,0,0,45.216671515215,73.7968062320324,-4728.97904890731,-310.872793534778,3160.0482587502,4635.1814185568,0.0832020525891436,-0.103980785104313,1,1
"585",585,585,683,0,0,63,35,1,2,40,40,0,2,0,2,NA,3,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,2,2,2,2,0,1,0,0,0,0,0,2,1,3,1,4,1,1250,6,20,0,0,41.0454456529765,69.4845695980321,-2865.33368589957,-38.3108174521331,5542.72340516627,5268.83701674256,0.357837154993535,0.190058649589268,1,1
"586",586,586,590,0,0,47.5,15.5,2,3,100,60,0,1,1,2,2,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,0,0,0,0,1,3,4,3,1,0,1,1,0,0,0,4,2,2,3,6,1,5000,10,120,1,1,44.9279173094809,75.7792934907178,-2489.68915456556,-34.4963807276234,4500.42060289361,4497.33263860563,1.47135381623027,2.47721332946551,2,4
"587",587,587,494,0,1,63,35,2,2,10,100,1,2,0,1,NA,10,NA,0,1,2,0.05,0.1,5,0,0.1,0.1,0.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,0,1,0,0,2,1,1,1,1,0,1,1,1,0,0,2,0,4,1,6,1,1750,10,50,0,0,47.6020918013489,80.0768962237149,-906.175098561209,-41.2788159956072,3237.14770666898,4516.06191007541,2.15715469018315,-0.187169221471117,3,1
"588",588,588,329,1,0,63,35,1,4,40,80,0,2,0,2,NA,7,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,2,5,5,5,0,1,1,1,1,0,0,4,0,1,4,1,0,1250,10,40,0,0,40.1962245208708,70.9938011269859,-4161.05710506451,-351.946967375882,1589.38497473705,4747.8780741744,1.94600224770683,1.75563566388155,3,3
"589",589,589,254,0,0,21.5,1,0,3,90,60,0,1,1,1,2,NA,0,NA,0,0,0.5,0.4,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,1,1,0,1,1,3,5,2,1,0,1,0,0,0,0,3,2,2,2,3,1,1750,9,120,0,0,40.4304553475639,70.7354339368356,-3953.64077727496,-273.213738808457,1820.74329609739,4257.22565785266,1.58548404726978,2.39960230321833,2,4
"590",590,590,298,0,0,47.5,35,2,3,40,5,0,1,1,2,0,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,0,0,1,2,4,4,5,2,1,1,1,0,0,1,5,2,5,3,1,0,5000,10,10,1,1,44.2328921847929,76.336108243915,-2271.99682044469,-57.7215466640727,4886.45086807293,5039.38115432718,1.93544285362055,3.37726803854014,3,5
"591",591,591,282,0,1,63,50,1,2,80,90,0,2,0,2,NA,8,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,1,0,0,2,1,1,5,0,1,0,1,0,0,0,2,0,4,3,1,0,250,1,45,0,0,50.0830628899828,81.67767234689,-325.239551950756,-42.7043911854352,3058.97294394577,4984.69022807657,0.805528366240547,0.753255025660212,1,1
"592",592,592,528,0,0,47.5,50,2,2,10,10,0,1,1,2,6,NA,1,NA,0,1,0.5,0.9,1,3,0.05,0.1,2.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,1,0,0,1,3,4,4,0,1,0,0,0,0,0,3,1,2,2,4,1,1250,10,20,1,0,39.1555036494094,69.7164978749398,-4962.68117608728,-493.614475754858,4979.81729701741,5061.38293929508,1.27257039811716,1.98210293809738,2,3
"593",593,593,607,0,0,32.5,50,1,3,5,80,1,2,0,1,NA,7,NA,1,0,2,0.05,0.1,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,0,0,1,2,3,4,1,0,1,0,1,0,1,3,0,3,4,6,0,3500,6,40,1,1,38.5898242505776,68.0940281255151,-3113.31112312146,-23.5258102832196,2607.86241846389,4249.63303777152,2.14528755641386,1.03671352804725,3,2
"594",594,594,687,1,0,47.5,50,3,5,5,5,1,1,1,1,0,NA,1,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,1,1,1,2,5,5,5,0,1,1,1,1,0,1,5,2,3,4,5,1,750,10,10,1,0,40.4839381778038,73.6651345262182,-1194.74110393883,-39.7082090587771,4493.89141359478,4718.39711811143,3.67845364060841,3.4871146215062,5,5
"595",595,595,157,1,0,21.5,15.5,0,1,40,90,0,0,0,0,NA,8,NA,0,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,0,1,3,2,1,0,0,1,0,0,0,1,0,3,4,4,0,750,7,45,0,0,47.2033374225021,77.875718992254,-4399.29938925494,-722.854430003936,4538.09604082577,4429.51827930027,0.493177593735754,0.353663256230965,1,1
"596",596,596,518,0,1,63,50,0,2,5,60,1,2,1,1,2,NA,0,NA,0,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,1,0,2,3,4,4,0,1,1,0,0,0,0,3,2,4,3,2,1,2250,8,120,0,1,49.8728223795052,79.5817873584966,-3132.3990837257,-556.568098664848,3587.44050869781,4284.29401300043,2.49859519922506,2.48080993060293,4,4
"597",597,597,705,0,0,21.5,50,1,2,60,5,0,1,1,1,0,NA,1,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,1,1,0,2,3,3,4,0,1,0,1,1,0,0,4,1,3,3,6,1,1750,10,10,1,0,39.6067938785023,71.6758996227548,-3332.64110172046,-121.111932755625,5379.4467414884,5201.06228622317,1.35884965716169,1.76182369874646,2,3
"598",598,598,310,1,0,47.5,1,3,4,60,5,1,2,1,2,0,NA,1,NA,1,0,0.5,0.4,5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,1,1,0,1,5,5,5,2,1,1,1,1,0,1,5,2,5,1,5,1,1750,10,10,1,0,44.2093059247562,77.779140690861,-2482.43174251628,-166.897597378038,3225.70744561356,4194.38450831536,4.67282814394609,4.35443499413547,5,5
"599",599,599,606,1,1,63,6.5,1,3,60,20,0,0,1,1,8,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,1,1,2,3,3,4,0,1,1,1,0,0,0,4,2,4,2,2,0,1250,9,40,1,0,43.0245870252619,75.0957981137344,-1849.40056045395,-59.0248285842913,2616.54583192666,4515.54445621777,1.62566571521051,2.28497897453816,3,4
"600",600,600,298,1,0,47.5,35,2,2,80,10,0,1,0,1,NA,9,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,1,3,3,3,1,0,1,0,0,0,0,2,2,4,1,4,0,750,10,5,0,0,43.9239428585336,74.4958484501412,-825.652913514807,-89.0176386645208,4107.16334685055,4651.86227136519,1.58522317432021,0.922600348730941,2,2
"601",601,601,248,1,1,63,50,1,1,60,20,1,2,1,2,8,NA,1,NA,1,3,0.1,0.1,2.5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,1,1,2,4,4,4,2,1,1,1,1,0,1,2,2,4,1,6,0,1250,7,40,1,0,46.1287758956643,77.8754901294386,-1929.41012197585,-43.943848062019,4490.07847208941,4446.87343660856,3.30161041602183,2.76110676504085,5,4
"602",602,602,589,0,0,32.5,50,1,2,80,80,0,2,0,1,NA,7,NA,1,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,1,1,2,4,4,5,2,1,1,1,0,0,0,3,1,3,4,6,0,4500,9,40,1,1,43.5854522821944,74.4674623830583,-1304.26339066059,-55.8602184381328,4908.82017640293,4638.62857197453,2.01346046891448,1.51314011207074,3,3
"603",603,603,401,1,1,63,6.5,1,3,20,60,0,1,0,2,NA,5,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,1,3,4,5,2,1,0,0,0,0,0,3,1,4,3,1,0,750,4,30,0,0,42.6691196626315,74.0741166722486,-3824.69865457563,-67.7315117251431,3754.18028734569,4201.79069312675,1.75095600938287,1.66180656260624,3,3
"604",604,604,487,1,1,63,1,3,3,20,10,0,1,1,1,6,NA,0,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,1,3,3,3,1,1,0,0,0,0,0,3,2,3,3,6,0,3500,10,20,0,1,32.9924835139688,60.6774738274484,-3462.8915358921,-105.276245841976,5231.34339617122,5286.06178790921,1.15780523620893,2.0884397682999,2,3
"605",605,605,215,0,1,21.5,1,0,1,10,90,1,1,1,0,5,NA,0,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,1,3,3,3,0,1,0,0,0,0,2,1,2,2,0,3,1,2250,2,180,0,1,36.0754480511829,67.7816863471066,-1859.76596203097,-58.6468041309564,3664.26502112901,4899.85086382509,2.18325959529265,2.42585507900653,3,4
"606",606,606,335,1,0,32.5,1,3,4,80,100,1,1,1,1,7,NA,0,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,1,1,1,1,5,5,5,1,1,1,1,1,0,0,4,2,5,3,6,1,2250,10,200,0,1,40.3994078961946,73.9532538151582,-5519.66028686631,-1033.79724089756,4675.67334518024,4773.05754718498,4.28619237615751,4.0476651388122,5,5
"607",607,607,195,1,1,63,50,1,4,80,5,1,2,1,2,0,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,1,0,2,3,3,5,1,1,0,1,0,0,0,4,1,4,3,6,2,750,10,10,1,0,41.7488874611953,73.5648422286151,-2829.69407264205,-38.1751774941492,4465.89785956903,4754.929882508,3.13062731050508,2.28133599667617,4,4
"608",608,608,302,1,0,32.5,15.5,3,3,90,80,0,1,0,1,NA,7,NA,0,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,0,0,1,4,4,5,1,1,1,1,0,0,0,3,0,4,1,4,0,2750,10,40,0,1,39.320886050682,69.1913135723777,-673.751401700515,-33.1584735766458,4777.3580554781,5071.51324705889,2.11495461886081,1.62452526726182,3,3
"609",609,609,812,1,0,32.5,50,1,2,60,20,0,2,1,1,8,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,1,1,1,2,3,5,1,1,1,0,0,0,1,4,1,4,3,6,1,1250,10,40,1,0,41.9001869877663,74.1992062731166,-4769.43969269985,-226.35941940078,4392.79746188817,4641.25816017569,1.72352394243825,2.16991777861916,3,3
"610",610,610,793,1,1,63,35,2,3,100,10,0,1,1,1,6,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,0,0,0,0,2,3,3,4,1,1,0,0,0,0,1,4,2,4,4,2,0,2250,10,20,1,1,42.3010130926067,74.42828975854,-5738.12023373469,-1548.64891950052,3117.47791902218,4677.27729985052,1.85540005740378,2.21287278247501,3,3
"611",611,611,248,0,1,47.5,35,2,4,5,80,1,2,1,2,4,NA,1,NA,1,0,0.5,0.4,5,3,0.05,0.1,2.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,1,1,1,2,4,5,5,2,1,1,1,1,0,0,4,1,4,3,6,0,3500,10,160,1,1,45.1426839913666,77.5787247693437,-3004.62863070394,-39.0766832110986,1800.99231662893,4233.3430946833,3.65138022858914,3.46706174691725,5,5
"612",612,612,182,1,0,32.5,15.5,3,4,40,5,1,2,1,2,0,NA,1,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,0,0,1,0,2,5,5,5,2,1,0,0,0,0,1,4,1,5,3,0,2,1250,10,10,1,0,42.6862980490146,74.4384948020849,-2559.1666057069,-21.9364654727844,2960.76835378452,4679.76039171969,4.65663296312474,4.35863325668443,5,5
"613",613,613,362,1,0,63,50,1,2,40,60,1,2,0,1,NA,5,NA,1,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,5,5,5,1,1,0,1,0,0,1,3,2,4,4,2,0,1750,8,30,1,0,47.248620059362,81.2864497625849,-2841.48285920827,-99.8298012850931,4411.80321763591,4922.85471027046,4.16357295631797,1.81760110964042,5,3
"614",614,614,821,1,0,63,15.5,2,3,20,80,1,2,1,0,4,NA,0,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,4,4,5,0,1,1,1,1,0,0,3,2,5,3,2,0,750,9,160,0,0,43.6621856958398,74.3312850592879,-2579.76453650905,-28.6990175664033,2658.35419158755,4372.14214174283,3.36108521149143,3.26533999362452,5,5
"615",615,615,315,1,0,47.5,15.5,1,2,20,80,0,0,0,1,NA,7,NA,0,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,0,0,0,0,1,3,3,3,1,0,0,1,0,0,0,3,1,3,2,2,0,2750,5,40,0,1,35.6549549053653,61.4479693948347,-4637.12607565242,-145.730643689589,4375.07498825681,4822.8066067228,1.14829866645363,1.09255167742411,2,2
"616",616,616,135,0,0,32.5,6.5,3,3,90,80,1,1,1,1,4,NA,0,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,0,1,1,3,4,3,1,1,0,0,0,0,0,2,1,4,2,4,1,750,9,160,0,0,39.7056892323396,71.6240167962714,-580.947361832038,-70.9885044986017,4154.93874191383,4771.5143077002,3.27552303376155,2.62034793739749,5,4
"617",617,617,433,1,0,63,6.5,3,3,100,90,0,1,0,2,NA,8,NA,1,0,3,0.1,0.1,2.5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,0,1,1,4,4,5,1,1,1,1,1,0,1,4,1,3,1,6,0,2750,10,45,1,1,43.927928374007,77.2748168619524,-4724.97360320754,-845.735905901216,2451.88364359292,3208.43171972361,2.3527973305101,2.01656816363101,4,3
"618",618,618,915,1,0,32.5,6.5,3,4,100,40,0,2,1,2,10,NA,1,NA,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,0,0.05,0.9,2.5,3,0.05,0.1,5,1,1,1,1,2,5,5,5,0,1,1,0,0,0,0,4,2,5,3,6,0,2750,8,80,1,1,42.0643701734284,72.9662377323062,-2523.78762751799,-42.5561867366021,3878.74859852909,4871.99683637796,2.57173678018544,3.86615556753002,4,5
